zip,CON,DEM,GRE,IND,LIB,REP,UNK,total
49265,0.0,1078.0,0.0,0.0,0.0,650.0,0.0,1728.0
49266,0.0,3743.0,250.0,0.0,0.0,0.0,0.0,3993.0
49267,0.0,100.0,0.0,0.0,0.0,1800.0,0.0,1900.0
49269,0.0,1039.0,0.0,0.0,40.0,760.0,0.0,1839.0
49270,0.0,562.0,0.0,0.0,0.0,350.0,0.0,912.0
49271,0.0,0.0,0.0,0.0,0.0,275.0,0.0,275.0
49272,0.0,650.0,0.0,0.0,0.0,290.0,0.0,940.0
49274,0.0,462.0,0.0,0.0,0.0,0.0,0.0,462.0
49276,0.0,50.0,0.0,0.0,0.0,100.0,0.0,150.0
49277,0.0,150.0,0.0,0.0,0.0,0.0,0.0,150.0
49279,0.0,0.0,0.0,0.0,0.0,55.0,0.0,55.0
49282,0.0,80.0,0.0,0.0,0.0,85.0,0.0,165.0
49283,0.0,150.0,0.0,0.0,0.0,115.0,0.0,265.0
49284,0.0,0.0,0.0,0.0,0.0,1099.0,0.0,1099.0
49285,0.0,595.0,0.0,0.0,0.0,7300.0,0.0,7895.0
49286,0.0,6695.0,0.0,0.0,0.0,3694.0,0.0,10389.0
49287,0.0,375.0,0.0,0.0,0.0,0.0,0.0,375.0
49288,0.0,0.0,0.0,0.0,0.0,100.0,0.0,100.0
49301,0.0,41931.0,500.0,0.0,800.0,60192.0,0.0,103423.0
49302,0.0,2000.0,0.0,0.0,0.0,3480.0,0.0,5480.0
49303,0.0,0.0,0.0,0.0,0.0,50.0,0.0,50.0
49304,0.0,2287.0,0.0,0.0,0.0,100.0,0.0,2387.0
49305,0.0,664.0,0.0,0.0,0.0,0.0,0.0,664.0
49306,0.0,4758.0,0.0,0.0,0.0,7675.0,0.0,12433.0
49307,0.0,12125.0,0.0,0.0,0.0,7677.0,0.0,19802.0
49309,0.0,1590.0,0.0,0.0,0.0,200.0,0.0,1790.0
49310,0.0,2719.0,0.0,0.0,0.0,850.0,0.0,3569.0
49315,0.0,1064.0,0.0,0.0,0.0,32600.0,0.0,33664.0
49316,0.0,6825.0,0.0,0.0,0.0,11955.0,0.0,18780.0
49319,0.0,1031.0,0.0,0.0,0.0,2278.0,0.0,3309.0
49321,0.0,4623.0,0.0,0.0,0.0,2195.0,0.0,6818.0
49322,0.0,0.0,0.0,0.0,0.0,75.0,0.0,75.0
49323,0.0,110.0,0.0,0.0,0.0,2020.0,0.0,2130.0
49325,0.0,290.0,0.0,0.0,0.0,125.0,0.0,415.0
49326,0.0,450.0,0.0,0.0,0.0,1200.0,0.0,1650.0
49327,0.0,0.0,0.0,0.0,0.0,3960.0,0.0,3960.0
49328,0.0,429.0,0.0,0.0,0.0,2850.0,0.0,3279.0
49329,0.0,548.0,0.0,0.0,0.0,1939.0,0.0,2487.0
49330,0.0,0.0,0.0,0.0,0.0,1435.0,0.0,1435.0
49331,0.0,3164.0,0.0,0.0,0.0,3915.0,0.0,7079.0
49332,0.0,300.0,0.0,0.0,0.0,334.0,0.0,634.0
49333,0.0,2971.0,0.0,0.0,0.0,8717.0,0.0,11688.0
49336,0.0,198.0,0.0,0.0,0.0,500.0,0.0,698.0
49337,0.0,621.0,0.0,0.0,0.0,5183.0,0.0,5804.0
49339,0.0,0.0,0.0,0.0,0.0,910.0,0.0,910.0
49340,0.0,0.0,0.0,0.0,0.0,1000.0,0.0,1000.0
49341,0.0,10881.0,250.0,0.0,3750.0,12532.0,0.0,27413.0
49342,0.0,346.0,0.0,0.0,0.0,125.0,0.0,471.0
49343,0.0,758.0,0.0,0.0,1000.0,450.0,0.0,2208.0
49344,0.0,0.0,0.0,0.0,0.0,2430.0,0.0,2430.0
49345,0.0,985.0,0.0,0.0,0.0,1684.0,0.0,2669.0
49346,0.0,1158.0,0.0,0.0,0.0,1425.0,0.0,2583.0
49347,0.0,90.0,0.0,0.0,0.0,0.0,0.0,90.0
49348,0.0,3562.0,0.0,0.0,0.0,1520.0,0.0,5082.0
49349,0.0,525.0,0.0,0.0,0.0,1080.0,0.0,1605.0
49401,0.0,2459.0,0.0,0.0,0.0,1459.0,0.0,3918.0
49402,0.0,165.0,0.0,0.0,0.0,530.0,0.0,695.0
49403,0.0,27.0,0.0,0.0,0.0,1215.0,0.0,1242.0
49404,0.0,518.0,0.0,0.0,0.0,2712.0,0.0,3230.0
49406,0.0,6160.0,0.0,0.0,0.0,6135.0,0.0,12295.0
49408,0.0,7249.0,0.0,0.0,0.0,990.0,0.0,8239.0
49409,0.0,0.0,0.0,0.0,0.0,1000.0,0.0,1000.0
49410,0.0,0.0,0.0,0.0,0.0,30.0,0.0,30.0
49411,0.0,1001.0,0.0,0.0,0.0,175.0,0.0,1176.0
49412,0.0,2335.0,0.0,0.0,0.0,5108.0,0.0,7443.0
49415,0.0,482.0,0.0,0.0,2700.0,3179.0,0.0,6361.0
49416,0.0,2833.0,0.0,0.0,0.0,1575.0,0.0,4408.0
49417,0.0,11697.0,750.0,0.0,60.0,10982.0,0.0,23489.0
49418,0.0,14055.0,2000.0,0.0,0.0,24167.0,0.0,40222.0
49419,0.0,170.0,0.0,0.0,0.0,579.0,0.0,749.0
49420,0.0,133.0,0.0,0.0,0.0,4457.0,0.0,4590.0
49421,0.0,55.0,0.0,0.0,0.0,0.0,0.0,55.0
49423,0.0,24021.0,0.0,0.0,0.0,50388.0,0.0,74409.0
49424,0.0,18413.0,0.0,0.0,0.0,28804.0,0.0,47217.0
49425,0.0,465.0,0.0,0.0,0.0,0.0,0.0,465.0
49426,0.0,2492.0,0.0,0.0,0.0,20277.0,0.0,22769.0
49427,0.0,0.0,0.0,0.0,0.0,661.0,0.0,661.0
49428,0.0,3356.0,0.0,0.0,0.0,11915.0,0.0,15271.0
49431,0.0,6827.0,0.0,0.0,1000.0,1825.0,0.0,9652.0
49434,0.0,350.0,0.0,0.0,0.0,500.0,0.0,850.0
49435,0.0,481.0,200.0,0.0,210.0,1900.0,0.0,2791.0
49436,0.0,80.0,0.0,0.0,0.0,1810.0,0.0,1890.0
49437,0.0,4283.0,0.0,0.0,0.0,8995.0,0.0,13278.0
49440,0.0,300.0,0.0,0.0,0.0,1000.0,0.0,1300.0
49441,0.0,18794.0,29.0,0.0,157.0,15678.0,0.0,34658.0
49442,0.0,2745.0,0.0,0.0,0.0,7702.0,0.0,10447.0
49443,0.0,0.0,0.0,0.0,0.0,500.0,0.0,500.0
49444,0.0,441.0,0.0,0.0,0.0,4310.0,0.0,4751.0
49445,0.0,8790.0,0.0,0.0,0.0,6935.0,0.0,15725.0
49446,0.0,996.0,0.0,0.0,0.0,2415.0,0.0,3411.0
49448,0.0,0.0,0.0,0.0,0.0,1143.0,0.0,1143.0
49449,0.0,670.0,0.0,0.0,0.0,350.0,0.0,1020.0
49450,0.0,1225.0,0.0,0.0,0.0,250.0,0.0,1475.0
49451,0.0,217.0,0.0,0.0,0.0,1486.0,0.0,1703.0
49452,0.0,0.0,0.0,0.0,0.0,6450.0,0.0,6450.0
49453,0.0,9360.0,0.0,0.0,0.0,1530.0,0.0,10890.0
49454,0.0,162.0,0.0,0.0,0.0,184.0,0.0,346.0
49455,0.0,838.0,0.0,0.0,0.0,3320.0,0.0,4158.0
49456,0.0,12815.0,500.0,0.0,0.0,20786.0,0.0,34101.0
49457,0.0,535.0,0.0,0.0,0.0,555.0,0.0,1090.0
49458,0.0,47.0,0.0,0.0,0.0,0.0,0.0,47.0
49460,0.0,6346.0,80.0,0.0,0.0,4692.0,0.0,11118.0
49461,0.0,3113.0,50.0,0.0,100.0,1750.0,0.0,5013.0
49464,0.0,573.0,0.0,0.0,0.0,21783.0,0.0,22356.0
49468,0.0,0.0,0.0,0.0,0.0,5400.0,0.0,5400.0
49501,0.0,120.0,0.0,0.0,150.0,9062.0,0.0,9332.0
49503,0.0,35382.0,100.0,0.0,1371.0,133566.0,0.0,170419.0
49504,0.0,17595.0,550.0,0.0,0.0,8861.0,0.0,27006.0
49505,0.0,13947.0,100.0,0.0,536.0,10541.0,0.0,25124.0
49506,0.0,81993.0,3150.0,107.0,1700.0,87196.0,0.0,174146.0
49507,0.0,3021.0,0.0,0.0,550.0,4135.0,0.0,7706.0
49508,0.0,10088.0,500.0,0.0,0.0,10230.0,0.0,20818.0
49509,0.0,2278.0,0.0,0.0,0.0,461.0,0.0,2739.0
49510,0.0,0.0,0.0,0.0,0.0,400.0,0.0,400.0
49512,0.0,7823.0,250.0,0.0,0.0,9680.0,0.0,17753.0
49514,0.0,4000.0,0.0,0.0,0.0,0.0,0.0,4000.0
49516,0.0,0.0,0.0,0.0,0.0,3700.0,0.0,3700.0
49518,0.0,306.0,0.0,0.0,0.0,250.0,0.0,556.0
49519,0.0,3117.0,0.0,0.0,0.0,8325.0,0.0,11442.0
49525,0.0,24368.0,0.0,0.0,400.0,18352.0,0.0,43120.0
49534,0.0,3740.0,0.0,0.0,0.0,5189.0,0.0,8929.0
49544,0.0,1976.0,0.0,0.0,0.0,9307.0,0.0,11283.0
49546,0.0,28084.0,120.0,0.0,300.0,40528.0,0.0,69032.0
49548,0.0,4573.0,90.0,0.0,0.0,3909.0,0.0,8572.0
49588,0.0,200.0,0.0,0.0,0.0,0.0,0.0,200.0
49595,0.0,0.0,0.0,0.0,0.0,117.0,0.0,117.0
49601,0.0,5753.0,0.0,0.0,0.0,2253.0,0.0,8006.0
49610,0.0,1831.0,0.0,0.0,0.0,0.0,0.0,1831.0
49612,0.0,1341.0,0.0,0.0,0.0,342.0,0.0,1683.0
49613,0.0,2252.0,0.0,0.0,0.0,70.0,0.0,2322.0
49614,0.0,275.0,375.0,0.0,0.0,0.0,0.0,650.0
49615,0.0,1012.0,0.0,0.0,0.0,5111.0,0.0,6123.0
49616,0.0,2454.0,0.0,0.0,0.0,0.0,0.0,2454.0
49617,0.0,3565.0,0.0,0.0,0.0,1200.0,0.0,4765.0
49618,0.0,0.0,0.0,0.0,0.0,97.0,0.0,97.0
49619,0.0,294.0,0.0,0.0,0.0,99.0,0.0,393.0
49620,0.0,329.0,0.0,0.0,0.0,250.0,0.0,579.0
49621,0.0,1623.0,0.0,0.0,0.0,800.0,0.0,2423.0
49622,0.0,978.0,0.0,0.0,0.0,647.0,0.0,1625.0
49623,0.0,216.0,0.0,0.0,0.0,0.0,0.0,216.0
49625,0.0,479.0,0.0,0.0,0.0,0.0,0.0,479.0
49627,0.0,132.0,0.0,0.0,0.0,410.0,0.0,542.0
49628,0.0,1768.0,50.0,0.0,0.0,0.0,0.0,1818.0
49629,0.0,1869.0,0.0,0.0,500.0,1556.0,0.0,3925.0
49630,0.0,1279.0,0.0,0.0,50.0,645.0,0.0,1974.0
49631,0.0,0.0,0.0,0.0,0.0,375.0,0.0,375.0
49632,0.0,0.0,0.0,0.0,0.0,150.0,0.0,150.0
49633,0.0,410.0,0.0,0.0,0.0,1202.0,0.0,1612.0
49635,0.0,8068.0,0.0,0.0,0.0,2810.0,0.0,10878.0
49636,0.0,5780.0,0.0,0.0,0.0,926.0,0.0,6706.0
49637,0.0,992.0,0.0,0.0,0.0,350.0,0.0,1342.0
49639,0.0,647.0,0.0,0.0,0.0,0.0,0.0,647.0
49640,0.0,1107.0,0.0,0.0,0.0,185.0,0.0,1292.0
49643,0.0,8615.0,0.0,0.0,0.0,2270.0,0.0,10885.0
49645,0.0,315.0,0.0,0.0,0.0,250.0,0.0,565.0
49646,0.0,237.0,0.0,0.0,90.0,1032.0,0.0,1359.0
49648,0.0,1003.0,0.0,0.0,0.0,5500.0,0.0,6503.0
49649,0.0,911.0,0.0,0.0,0.0,325.0,0.0,1236.0
49650,0.0,539.0,0.0,0.0,0.0,155.0,0.0,694.0
49651,0.0,86.0,0.0,0.0,0.0,75.0,0.0,161.0
49653,0.0,2579.0,0.0,0.0,0.0,6495.0,0.0,9074.0
49654,0.0,3603.0,0.0,0.0,0.0,3950.0,0.0,7553.0
49655,0.0,0.0,0.0,0.0,250.0,0.0,0.0,250.0
49656,0.0,0.0,0.0,0.0,0.0,1000.0,0.0,1000.0
49657,0.0,0.0,0.0,0.0,0.0,340.0,0.0,340.0
49659,0.0,402.0,0.0,0.0,250.0,0.0,0.0,652.0
49660,0.0,2688.0,0.0,0.0,0.0,2670.0,0.0,5358.0
49663,0.0,580.0,0.0,0.0,0.0,750.0,0.0,1330.0
49664,0.0,6790.0,0.0,0.0,0.0,173.0,0.0,6963.0
49665,0.0,1969.0,0.0,0.0,0.0,360.0,0.0,2329.0
49668,0.0,510.0,0.0,0.0,0.0,0.0,0.0,510.0
49670,0.0,4978.0,0.0,0.0,0.0,2660.0,0.0,7638.0
49674,0.0,355.0,0.0,0.0,0.0,1000.0,0.0,1355.0
49675,0.0,1250.0,0.0,0.0,0.0,2000.0,0.0,3250.0
49676,0.0,320.0,0.0,0.0,0.0,1084.0,0.0,1404.0
49677,0.0,3478.0,0.0,0.0,0.0,528.0,0.0,4006.0
49679,0.0,0.0,0.0,0.0,0.0,100.0,0.0,100.0
49680,0.0,20.0,0.0,0.0,0.0,0.0,0.0,20.0
49682,0.0,3237.0,0.0,0.0,0.0,1330.0,0.0,4567.0
49683,0.0,703.0,0.0,0.0,0.0,1575.0,0.0,2278.0
49684,0.0,28748.0,0.0,0.0,0.0,32601.0,0.0,61349.0
49685,0.0,7568.0,0.0,0.0,0.0,4260.0,0.0,11828.0
49686,0.0,35529.0,0.0,0.0,470.0,22213.0,0.0,58212.0
49688,0.0,0.0,0.0,0.0,0.0,357.0,0.0,357.0
49689,0.0,25.0,0.0,0.0,0.0,1165.0,0.0,1190.0
49690,0.0,2678.0,0.0,0.0,0.0,2265.0,0.0,4943.0
49696,0.0,4139.0,0.0,0.0,0.0,8604.0,0.0,12743.0
49701,0.0,1189.0,0.0,0.0,0.0,1147.0,0.0,2336.0
49706,0.0,398.0,0.0,0.0,0.0,2125.0,0.0,2523.0
49707,0.0,8779.0,0.0,0.0,282.0,1743.0,0.0,10804.0
49709,0.0,260.0,0.0,0.0,0.0,861.0,0.0,1121.0
49710,0.0,140.0,0.0,0.0,0.0,0.0,0.0,140.0
49712,0.0,2327.0,0.0,0.0,0.0,4313.0,0.0,6640.0
49713,0.0,0.0,0.0,0.0,0.0,150.0,0.0,150.0
49715,0.0,1150.0,0.0,0.0,0.0,175.0,0.0,1325.0
49716,0.0,750.0,0.0,0.0,0.0,250.0,0.0,1000.0
49717,0.0,150.0,0.0,0.0,0.0,0.0,0.0,150.0
49718,0.0,265.0,0.0,0.0,0.0,0.0,0.0,265.0
49719,0.0,563.0,0.0,0.0,0.0,375.0,0.0,938.0
49720,0.0,12481.0,85.0,0.0,0.0,13565.0,0.0,26131.0
49721,0.0,5341.0,500.0,0.0,2560.0,4622.0,0.0,13023.0
49724,0.0,0.0,0.0,0.0,0.0,320.0,0.0,320.0
49726,0.0,921.0,0.0,0.0,0.0,800.0,0.0,1721.0
49727,0.0,716.0,0.0,0.0,0.0,1984.0,0.0,2700.0
49729,0.0,0.0,0.0,0.0,0.0,18636.0,0.0,18636.0
49730,0.0,207.0,0.0,0.0,0.0,500.0,0.0,707.0
49733,0.0,880.0,0.0,0.0,0.0,0.0,0.0,880.0
49734,0.0,655.0,0.0,0.0,0.0,1450.0,0.0,2105.0
49735,0.0,3690.0,0.0,0.0,0.0,10721.0,0.0,14411.0
49736,0.0,828.0,0.0,0.0,0.0,0.0,0.0,828.0
49738,0.0,1527.0,0.0,0.0,0.0,860.0,0.0,2387.0
49740,0.0,9534.0,0.0,0.0,0.0,12695.0,0.0,22229.0
49743,0.0,0.0,0.0,0.0,0.0,456.0,0.0,456.0
49744,0.0,0.0,0.0,0.0,0.0,107.0,0.0,107.0
49745,0.0,412.0,0.0,0.0,0.0,0.0,0.0,412.0
49746,0.0,278.0,0.0,0.0,0.0,240.0,0.0,518.0
49747,0.0,755.0,0.0,0.0,0.0,250.0,0.0,1005.0
49748,0.0,289.0,0.0,0.0,0.0,0.0,0.0,289.0
49749,0.0,1282.0,0.0,0.0,0.0,2260.0,0.0,3542.0
49753,0.0,0.0,0.0,0.0,0.0,860.0,0.0,860.0
49755,0.0,155.0,0.0,0.0,0.0,0.0,0.0,155.0
49756,0.0,382.0,0.0,0.0,0.0,0.0,0.0,382.0
49757,0.0,790.0,0.0,0.0,0.0,450.0,0.0,1240.0
49759,0.0,950.0,0.0,0.0,0.0,1224.0,0.0,2174.0
49760,0.0,126.0,0.0,0.0,0.0,0.0,0.0,126.0
49762,0.0,104.0,0.0,0.0,0.0,0.0,0.0,104.0
49765,0.0,400.0,0.0,0.0,0.0,600.0,0.0,1000.0
49766,0.0,2120.0,0.0,0.0,0.0,0.0,0.0,2120.0
49769,0.0,1530.0,0.0,0.0,0.0,0.0,0.0,1530.0
49770,0.0,12646.0,0.0,0.0,0.0,6749.0,0.0,19395.0
49774,0.0,0.0,0.0,0.0,0.0,400.0,0.0,400.0
49777,0.0,1629.0,50.0,0.0,0.0,400.0,0.0,2079.0
49779,0.0,120.0,0.0,0.0,0.0,625.0,0.0,745.0
49780,0.0,0.0,0.0,0.0,0.0,250.0,0.0,250.0
49781,0.0,2833.0,0.0,0.0,0.0,1110.0,0.0,3943.0
49782,0.0,1715.0,0.0,0.0,0.0,0.0,0.0,1715.0
49783,0.0,4513.0,0.0,0.0,0.0,605.0,0.0,5118.0
49788,0.0,879.0,50.0,0.0,0.0,0.0,0.0,929.0
49795,0.0,105.0,0.0,0.0,0.0,658.0,0.0,763.0
49796,0.0,1305.0,0.0,0.0,0.0,403.0,0.0,1708.0
49797,0.0,99.0,0.0,0.0,0.0,600.0,0.0,699.0
49799,0.0,245.0,0.0,0.0,340.0,4791.0,0.0,5376.0
49801,0.0,2466.0,0.0,0.0,0.0,4361.0,0.0,6827.0
49802,0.0,339.0,0.0,0.0,0.0,3651.0,0.0,3990.0
49805,0.0,250.0,0.0,0.0,0.0,550.0,0.0,800.0
49806,0.0,60.0,0.0,0.0,0.0,0.0,0.0,60.0
49807,0.0,520.0,0.0,0.0,0.0,0.0,0.0,520.0
49808,0.0,463.0,0.0,0.0,0.0,371.0,0.0,834.0
49812,0.0,500.0,0.0,0.0,0.0,800.0,0.0,1300.0
49814,0.0,50.0,0.0,0.0,0.0,0.0,0.0,50.0
49816,250.0,0.0,0.0,0.0,0.0,0.0,0.0,250.0
49817,0.0,132.0,0.0,0.0,0.0,0.0,0.0,132.0
49820,0.0,934.0,0.0,0.0,0.0,2050.0,0.0,2984.0
49821,0.0,432.0,0.0,0.0,0.0,0.0,0.0,432.0
49825,0.0,160.0,0.0,0.0,0.0,0.0,0.0,160.0
49827,0.0,0.0,0.0,0.0,0.0,650.0,0.0,650.0
49829,0.0,4360.0,0.0,0.0,0.0,6015.0,0.0,10375.0
49833,0.0,280.0,0.0,0.0,0.0,0.0,0.0,280.0
49835,0.0,0.0,0.0,0.0,0.0,250.0,0.0,250.0
49837,0.0,460.0,0.0,0.0,0.0,1640.0,0.0,2100.0
49839,0.0,100.0,0.0,0.0,0.0,225.0,0.0,325.0
49840,0.0,0.0,0.0,0.0,0.0,125.0,0.0,125.0
49841,0.0,1179.0,0.0,0.0,570.0,500.0,0.0,2249.0
49849,0.0,1500.0,0.0,0.0,0.0,1322.0,0.0,2822.0
49853,0.0,50.0,0.0,0.0,0.0,0.0,0.0,50.0
49854,0.0,588.0,0.0,0.0,0.0,2060.0,0.0,2648.0
49855,0.0,20918.0,0.0,267.0,0.0,21812.0,200.0,43197.0
49858,0.0,3496.0,0.0,0.0,0.0,1120.0,0.0,4616.0
49861,0.0,0.0,0.0,0.0,0.0,1709.0,0.0,1709.0
49862,0.0,846.0,0.0,0.0,0.0,550.0,0.0,1396.0
49866,0.0,1370.0,0.0,0.0,0.0,500.0,0.0,1870.0
49868,0.0,508.0,0.0,0.0,0.0,250.0,0.0,758.0
49870,0.0,760.0,0.0,0.0,0.0,107.0,0.0,867.0
49873,0.0,0.0,0.0,0.0,0.0,250.0,0.0,250.0
49874,0.0,25.0,0.0,0.0,0.0,0.0,0.0,25.0
49876,0.0,250.0,0.0,0.0,0.0,0.0,0.0,250.0
49878,0.0,1248.0,0.0,0.0,0.0,8080.0,0.0,9328.0
49880,0.0,0.0,0.0,0.0,0.0,1020.0,0.0,1020.0
49884,0.0,63.0,0.0,0.0,0.0,0.0,0.0,63.0
49885,0.0,275.0,0.0,0.0,0.0,0.0,0.0,275.0
49887,0.0,1036.0,0.0,0.0,0.0,250.0,0.0,1286.0
49892,0.0,119.0,0.0,0.0,0.0,0.0,0.0,119.0
49893,0.0,450.0,500.0,0.0,0.0,0.0,0.0,950.0
49905,0.0,286.0,0.0,0.0,0.0,250.0,0.0,536.0
49908,0.0,250.0,0.0,0.0,0.0,1178.0,0.0,1428.0
49910,0.0,0.0,0.0,0.0,0.0,250.0,0.0,250.0
49911,0.0,234.0,0.0,0.0,0.0,120.0,0.0,354.0
49912,0.0,410.0,0.0,0.0,0.0,10.0,0.0,420.0
49913,0.0,2409.0,0.0,0.0,0.0,1370.0,0.0,3779.0
49916,0.0,937.0,0.0,0.0,0.0,650.0,0.0,1587.0
49918,0.0,80.0,0.0,0.0,0.0,0.0,0.0,80.0
49920,0.0,1617.0,0.0,0.0,0.0,4545.0,0.0,6162.0
49922,0.0,227.0,0.0,0.0,0.0,0.0,0.0,227.0
49925,0.0,1242.0,0.0,0.0,0.0,0.0,0.0,1242.0
49930,0.0,898.0,0.0,0.0,0.0,350.0,0.0,1248.0
49931,0.0,14868.0,0.0,450.0,500.0,3762.0,1000.0,20580.0
49935,0.0,1035.0,0.0,0.0,0.0,812.0,0.0,1847.0
49938,0.0,570.0,0.0,0.0,0.0,650.0,0.0,1220.0
49945,0.0,1399.0,0.0,0.0,0.0,200.0,0.0,1599.0
49946,0.0,304.0,0.0,0.0,0.0,827.0,0.0,1131.0
49948,0.0,277.0,0.0,0.0,0.0,0.0,0.0,277.0
49950,0.0,105.0,0.0,0.0,0.0,212.0,0.0,317.0
49953,0.0,812.0,0.0,0.0,0.0,463.0,0.0,1275.0
49958,0.0,631.0,0.0,0.0,0.0,560.0,0.0,1191.0
49963,0.0,1261.0,0.0,0.0,0.0,0.0,0.0,1261.0
49965,0.0,0.0,0.0,0.0,0.0,70.0,0.0,70.0
49968,0.0,300.0,0.0,0.0,0.0,0.0,0.0,300.0
49969,0.0,1500.0,0.0,0.0,0.0,500.0,0.0,2000.0
55303,0.0,0.0,0.0,0.0,0.0,500.0,0.0,500.0
64012,0.0,0.0,0.0,0.0,1370.0,0.0,0.0,1370.0
65041,0.0,0.0,0.0,0.0,0.0,2700.0,0.0,2700.0
80211,0.0,0.0,0.0,0.0,0.0,500.0,0.0,500.0
81140,0.0,200.0,0.0,0.0,0.0,0.0,0.0,200.0
88061,0.0,125.0,0.0,0.0,0.0,0.0,0.0,125.0
